,Mean,Std
OC_P,0.7511637436884303,0.02977506679170006
OC_R,0.7333333333333334,0.026669550017128323
OC_F,0.741919716065415,0.024781588754669702
INTV_P,0.936733170348457,0.010902687154275961
INTV_R,0.9105726872246696,0.01554732561828656
INTV_F,0.9233526215707352,0.00810544691909648
MEAS_P,0.8716933094734317,0.019452413058946932
MEAS_R,0.8937282229965158,0.018382336575312908
MEAS_F,0.8825210665381327,0.017568073119612986
